Timestamp^Day^KruxUserId^IpAddress^Browser^Device^OperatingSystem^CampaignId^AdId^CreativeId^searchEngine^SearchKeywords^geoDataDisplay
"1554686880000"^"2019-04-08"^"tieqarpfa"^"MBeuNQNM"^"122.61.205.94"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=can&dma=554002&domain=sparkbb.co.nz&zipcodes=8013"
"1554686881000"^"2019-04-08"^"tieqarpfa"^"MBeuNQNM"^"122.61.205.94"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=can&dma=554002&domain=sparkbb.co.nz&zipcodes=8013"
"1554686893000"^"2019-04-08"^"tieqarpfa"^"MBeuNQNM"^"122.61.205.94"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=can&dma=554002&domain=sparkbb.co.nz&zipcodes=8013"
"1554686894000"^"2019-04-08"^"tieqarpfa"^"MBeuNQNM"^"122.61.205.94"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=can&dma=554002&domain=sparkbb.co.nz&zipcodes=8013"
"1554699439000"^"2019-04-08"^"tieqhbj09"^"MBhRvfd8"^"118.101.146.250"^"Chrome Mobile-73"^"Mobile"^"Android 8.x"^"PMISC_AMPv"^"8941688"^"22342375"^"240799539"^"4890811"^"112480681"^"437583331"^"0"^"country=my&domain=tm.com.my&zipcodes=50400"
"1554686570536"^"2019-04-08"^"tieqarpfa"^"MBs3fMud"^"58.171.95.35"^"Edge-17"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"1"^"country=au&region=nsw&dma=36107&domain=telstra.net&zipcodes=2526"
"1554686261000"^"2019-04-08"^"tieqarpfa"^"MBzyGAq2"^"203.144.40.161"^"Firefox 53-60"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=wgn&dma=554004&domain=justice.govt.nz&zipcodes=6011"
"1554686297000"^"2019-04-08"^"tieqofr37"^"MBzyGAq2"^"203.144.40.161"^"Firefox 53-60"^"Computer"^"Windows 10"^"PMISC_AMP"^"8941755"^"22319229"^"240499085"^"4890811"^"112474365"^"437583391"^"0"^"country=nz&region=wgn&dma=554004&domain=justice.govt.nz&zipcodes=6011"
"1554686446000"^"2019-04-08"^"tieqofr37"^"MBzyGAq2"^"203.144.40.161"^"Firefox 53-60"^"Computer"^"Windows 10"^"PMISC_AMP"^"8941755"^"22319229"^"240499085"^"4890811"^"112474365"^"437583391"^"0"^"country=nz&region=wgn&dma=554004&domain=justice.govt.nz&zipcodes=6011"
"1554686475000"^"2019-04-08"^"tieqofr37"^"MBzyGAq2"^"203.144.40.161"^"Firefox 53-60"^"Computer"^"Windows 10"^"PMISC_AMP"^"8941755"^"22319229"^"240499085"^"4890811"^"112474365"^"437583391"^"0"^"country=nz&region=wgn&dma=554004&domain=justice.govt.nz&zipcodes=6011"
"1554690816000"^"2019-04-08"^"tieqarpfa"^"MCMqXCys"^"61.69.46.234"^"Internet Explorer 11-11"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480344"^"4890811"^"112519106"^"437517743"^"0"^"country=au&region=vic&dma=36206&domain=aapt.com.au&zipcodes=3031"
"1554690690000"^"2019-04-08"^"tieqarpfa"^"MC_k2Egu"^"1.129.105.105"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=nsw&dma=36126&domain=telstra.com.au&zipcodes=2112"
"1554682039000"^"2019-04-08"^"tieqarpfa"^"MCe-E9nc"^"131.217.4.242"^"Edge-18"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=tas&dma=36601&domain=utas.edu.au&zipcodes=7000"
"1554682352000"^"2019-04-08"^"tieqc5vt7"^"MCiUglA-"^"223.17.30.204"^"Chrome Mobile-67"^"Mobile"^"Android 8.x"^"PMISC_AMP"^"8601507"^"22342351"^"240927598"^"4890811"^"112462623"^"437883619"^"0"^"country=hk&zipcodes=0"
"1554682970000"^"2019-04-08"^"tieqarpfa"^"MCsisTZp"^"103.225.140.90"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480344"^"4890811"^"112519106"^"437517743"^"0"^"country=au&region=vic&dma=36206&zipcodes=3000"
"1554687478000"^"2019-04-08"^"tieqarpfa"^"MCwnX3ML"^"101.165.164.76"^"Firefox 53-66"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=qld&dma=36301&domain=bigpond.net.au&zipcodes=4179"
"1554682154000"^"2019-04-08"^"tieqarpfa"^"MCyDeivl"^"1.144.110.233"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=nsw&dma=36117&domain=telstra.com.au&zipcodes=2000"
"1554682257000"^"2019-04-08"^"tieqarpfa"^"MDE8ER-m"^"210.10.206.182"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=qld&dma=36309&domain=aapt.com.au&zipcodes=4220"
"1554682498000"^"2019-04-08"^"tieqarpfa"^"MDE8ER-m"^"210.10.206.182"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=qld&dma=36309&domain=aapt.com.au&zipcodes=4220"
"1554722589000"^"2019-04-08"^"tieqc5vt7"^"MDUqz-oT"^"119.246.40.106"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8601507"^"22342351"^"240830573"^"4890811"^"112462623"^"437785677"^"0"^"country=hk&domain=ctinets.com&zipcodes=0"
"1554755676000"^"2019-04-08"^"tieqarpfa"^"MDc6f0j1"^"101.176.50.34"^"Mobile Safari-0"^"Tablet"^"Mac OS X (iPad)"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=vic&dma=36206&domain=telstra.com.au&zipcodes=3147"
"1554703396000"^"2019-04-08"^"tieqhbj09"^"MDlcoeTK"^"183.171.140.140"^"Chrome Mobile-67"^"Mobile"^"Android 6.x"^"PMISC_AMPv"^"8941688"^"22342375"^"240799539"^"4890811"^"112480681"^"437583331"^"0"^"country=my&zipcodes=06900"
"1554717044817"^"2019-04-08"^"tieqc5vt7"^"ME4gAXB7"^"144.214.193.146"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8601507"^"22342351"^"240830570"^"4890811"^"112462623"^"437881123"^"1"^"country=hk&domain=cityu.edu.hk&zipcodes=0"
"1554682276000"^"2019-04-08"^"tieqarpfa"^"ME8Hf5f6"^"106.68.29.105"^"Chrome Mobile-73"^"Tablet"^"iOS 11 (iPad)"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=wa&dma=36506&domain=iinet.net.au&zipcodes=6122"
"1554683909000"^"2019-04-08"^"tieqarpfa"^"MEFu-mJR"^"202.27.193.25"^"Chrome 58-73"^"Computer"^"Windows 7"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=nz&region=auk&dma=554001&domain=kci.net.nz&zipcodes=1010"
"1554683936000"^"2019-04-08"^"tieqarpfa"^"MEFu-mJR"^"202.27.193.25"^"Chrome 58-73"^"Computer"^"Windows 7"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&domain=kci.net.nz&zipcodes=1010"
"1554683965000"^"2019-04-08"^"tieqarpfa"^"MEFu-mJR"^"202.27.193.25"^"Chrome 58-73"^"Computer"^"Windows 7"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=nz&region=auk&dma=554001&domain=kci.net.nz&zipcodes=1010"
"1554684000000"^"2019-04-08"^"tieqarpfa"^"MEFu-mJR"^"202.27.193.25"^"Chrome 58-73"^"Computer"^"Windows 7"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=nz&region=auk&dma=554001&domain=kci.net.nz&zipcodes=1010"
"1554712486000"^"2019-04-08"^"tieqarpfa"^"MEYFloyX"^"138.130.173.143"^"Chrome Mobile-73"^"Mobile"^"Android Mobile"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=qld&dma=36306&domain=telstra.net&zipcodes=4870"
"1554706456000"^"2019-04-08"^"tieqarpfa"^"ME_RUKN4"^"164.53.235.81"^"Chrome 58-73"^"Computer"^"Windows 7"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=vic&dma=36206&zipcodes=3141"
"1554710414000"^"2019-04-08"^"tieqarpfa"^"MEh_Yzv1"^"124.182.129.123"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=vic&dma=36214&domain=telstra.com.au&zipcodes=3910"
"1554682301000"^"2019-04-08"^"tieqarpfa"^"MEnnknIu"^"180.150.21.76"^"Chrome Mobile-73"^"Mobile"^"Android 7.x"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=vic&dma=36213&domain=aussiebb.net&zipcodes=3029"
"1554693999000"^"2019-04-08"^"tieqarpfa"^"MF3sTXIK"^"203.161.136.62"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=nsw&dma=36117&domain=pipenetworks.com&zipcodes=2000"
"1554694172000"^"2019-04-08"^"tieqarpfa"^"MF3sTXIK"^"203.161.136.62"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=nsw&dma=36117&domain=pipenetworks.com&zipcodes=2000"
"1554691878000"^"2019-04-08"^"tieqhbj09"^"MFO2KgK6"^"14.192.212.175"^"Chrome Mobile-67"^"Mobile"^"Android 8.x"^"PMISC_AMPv"^"8941688"^"22342375"^"240799539"^"4890811"^"112480681"^"437583331"^"0"^"country=my&zipcodes=58100"
"1554685471000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685471000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685487000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685487000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685488000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685517000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685546000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685547000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685547000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685547000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685572000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685604000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685604000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685605000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685635000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685636000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685637000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685637000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685666000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685666000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685666000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685697000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685697000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685697000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685698000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685727000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685727000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685728000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685758000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685759000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685759000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685790000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685821000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685852000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685882000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685944000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554685975000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686007000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686037000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686100000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686161000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686192000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686224000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686254000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686317000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686347000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686408000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686440000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554686471000"^"2019-04-08"^"tieqarpfa"^"MFP6Dy9t"^"103.68.198.1"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463612"^"4890811"^"114165272"^"440152118"^"0"^"country=nz&region=auk&dma=554001&zipcodes=1024"
"1554682405000"^"2019-04-08"^"tieqarpfa"^"MG-85Vuv"^"203.213.51.61"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=vic&dma=36211&domain=tpg.com.au&zipcodes=3152"
"1554682405000"^"2019-04-08"^"tieqarpfa"^"MG-85Vuv"^"203.213.51.61"^"Chrome 58-73"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22515664"^"243463351"^"4890811"^"114165272"^"440153198"^"0"^"country=au&region=vic&dma=36211&domain=tpg.com.au&zipcodes=3152"
"1554744796000"^"2019-04-08"^"tieqarpfa"^"MG6ZX4fc"^"110.174.84.119"^"Chrome Mobile-73"^"Mobile"^"Android 8.x"^"PMISC_AMP"^"8811883"^"22335041"^"240480341"^"4890811"^"112519106"^"437514551"^"0"^"country=au&region=vic&dma=36213&domain=tpgi.com.au&zipcodes=3015"
"1554728765000"^"2019-04-08"^"tieqarpfa"^"MGGuqi7r"^"119.17.137.31"^"Edge-17"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=vic&dma=36212&domain=aussiebb.net&zipcodes=3166"
"1554765702000"^"2019-04-08"^"tieqarpfa"^"MGGuqi7r"^"119.17.137.31"^"Edge-17"^"Computer"^"Windows 10"^"PMISC_AMP"^"8811883"^"22335041"^"240480020"^"4890811"^"112519106"^"437514548"^"0"^"country=au&region=vic&dma=36212&domain=aussiebb.net&zipcodes=3166"
