1554848808000^2019-04-08^tieqhbj09^JecJbcvF^202.190.190.124^Chrome Mobile-62^Mobile^Android 6.x^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=time.net.my&zipcodes=59000
1554837556000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837591000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837628000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837667000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837691000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837699000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837731000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837756481^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^1^country=nz&region=auk&dma=554001&zipcodes=1010
1554837769000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554837794000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554838059000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554838065000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554838094000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554838128000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554838153000^2019-04-08^tieqofr37^JepyL5e7^58.84.235.18^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&zipcodes=1010
1554773574000^2019-04-08^tieqarpfa^Jv1wbChH^110.145.79.203^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36115&domain=telstra.net&zipcodes=2154
1554775267000^2019-04-08^tieqhbj09^K-mtURti^175.141.250.93^Chrome 58-73^Computer^Windows 10^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=tm.com.my&zipcodes=42610
1554772492000^2019-04-08^tieqskzxa^K297v8MI^219.74.87.36^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8805309^22378127^241300700^4890811^112950847^438266663^0^country=sg&domain=singnet.com.sg&zipcodes=148943
1554795713000^2019-04-08^tieqskzxa^K297v8MI^219.74.87.36^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8805309^22378127^241300700^4890811^112950847^438266663^0^country=sg&domain=singnet.com.sg&zipcodes=148943
1554805379000^2019-04-08^tieqhbj09^K3EXAGz0^115.164.221.158^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=digi.net.my&zipcodes=60000
1554781698000^2019-04-08^tieqhbj09^K6c0VBsJ^175.138.159.138^Chrome Mobile-73^Mobile^Android 5.x^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=tm.com.my&zipcodes=28000
1554791032000^2019-04-08^tieqarpfa^K7KBuF9H^210.10.202.190^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36125&domain=aapt.com.au&zipcodes=2144
1554816366000^2019-04-08^tieqarpfa^K7THw9zS^122.59.251.61^Chrome Mobile-63^Mobile^Android 5.x^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=sparkbb.co.nz&zipcodes=1010
1554816377000^2019-04-08^tieqarpfa^K7THw9zS^122.59.251.61^Chrome Mobile-63^Mobile^Android 5.x^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=nz&region=auk&dma=554001&domain=sparkbb.co.nz&zipcodes=1010
1554816443000^2019-04-08^tieqarpfa^K7THw9zS^122.59.251.61^Chrome Mobile-63^Mobile^Android 5.x^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=sparkbb.co.nz&zipcodes=1010
1554816484000^2019-04-08^tieqarpfa^K7THw9zS^122.59.251.61^Chrome Mobile-63^Mobile^Android 5.x^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=sparkbb.co.nz&zipcodes=1010
1554816532000^2019-04-08^tieqarpfa^K7THw9zS^122.59.251.61^Chrome Mobile-63^Mobile^Android 5.x^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=nz&region=auk&dma=554001&domain=sparkbb.co.nz&zipcodes=1010
1554840549000^2019-04-08^tieqofr37^K8SRcDbT^125.236.230.207^Internet Explorer 11-11^Computer^Windows 7^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=auk&dma=554001&domain=sparknz.co.nz&zipcodes=1010
1554851038000^2019-04-08^tieqhbj09^K934nZ40^42.189.173.215^Chrome Mobile-73^Mobile^Android 6.x^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=tm.com.my&zipcodes=13400
1554782795000^2019-04-08^tieqarpfa^KAOqxDdO^203.45.165.164^Internet Explorer 11-11^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36305&domain=telstra.net&zipcodes=4000
1554780447000^2019-04-08^tieqhbj09^KAnABVjT^110.159.161.11^Chrome 58-73^Computer^Windows 8.1^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=tm.net.my&zipcodes=75250
1554808725000^2019-04-08^tieqarpfa^KBn-5FLp^121.75.217.70^Chrome Mobile-56^Tablet^iOS 10 (iPad)^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=ota&dma=554034&domain=vodafone.co.nz&zipcodes=9320
1554809030000^2019-04-08^tieqarpfa^KBn-5FLp^121.75.217.70^Chrome Mobile-56^Tablet^iOS 10 (iPad)^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=ota&dma=554034&domain=vodafone.co.nz&zipcodes=9320
1554818187000^2019-04-08^tieqc5vt7^KFjhGU_k^59.149.69.72^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8601507^22342351^240927598^4890811^112462623^437883619^0^country=hk&domain=hkbn.net&zipcodes=0
1554780796000^2019-04-08^tieqarpfa^KHXHKrJ5^115.70.195.99^Firefox 53-66^Computer^Windows 8.1^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=vic&dma=36212&domain=exetel.com.au&zipcodes=3149
1554815281000^2019-04-08^tieqarpfa^KJx1nF5X^49.178.3.154^Chrome 58-73^Unknown^Unknown^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=sa&dma=36401&domain=optusnet.com.au&zipcodes=5000
1554807189000^2019-04-08^tieqarpfa^KKbV8csK^203.220.121.115^Mobile Safari-0^Tablet^iOS 10 (iPad)^PMISC_AMP^8811883^22335041^240480341^4890811^112519106^437514551^0^country=au&region=vic&dma=36206&domain=comindico.com.au&zipcodes=3143
1554838215000^2019-04-08^tieqarpfa^KMJU3N2m^58.160.232.39^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=qld&dma=36305&domain=telstra.com.au&zipcodes=4051
1554838236000^2019-04-08^tieqarpfa^KMJU3N2m^58.160.232.39^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=qld&dma=36305&domain=telstra.com.au&zipcodes=4051
1554838280000^2019-04-08^tieqarpfa^KMJU3N2m^58.160.232.39^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=qld&dma=36305&domain=telstra.com.au&zipcodes=4051
1554838325000^2019-04-08^tieqarpfa^KMJU3N2m^58.160.232.39^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=qld&dma=36305&domain=telstra.com.au&zipcodes=4051
1554774182000^2019-04-08^tieqarpfa^KS1A_534^122.150.191.100^Chrome 58-72^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36301&domain=dodo.net.au&zipcodes=4159
1554779003000^2019-04-08^tieqhbj09^KYF5yUxV^103.101.247.252^Opera-0^Computer^Windows 7^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&zipcodes=16100
1554778935000^2019-04-08^tieqhbj09^KYbG8752^124.13.101.192^Chrome Mobile-73^Mobile^Android 7.x^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=tm.com.my&zipcodes=47301
1554843405000^2019-04-08^tieqofr37^Kcvbv42O^118.92.55.215^Chrome 58-73^Tablet^Android 4.x Tablet^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=wko&dma=554008&domain=ihug.co.nz&zipcodes=3214
1554843439000^2019-04-08^tieqofr37^Kcvbv42O^118.92.55.215^Chrome 58-73^Tablet^Android 4.x Tablet^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=wko&dma=554008&domain=ihug.co.nz&zipcodes=3214
1554808197000^2019-04-08^tieqarpfa^KdifJV6S^49.183.150.33^Chrome 58-73^Mobile^Android 7.x^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=au&region=vic&dma=36206&domain=optusnet.com.au&zipcodes=3004
1554798757000^2019-04-08^tieqhbj09^Kj6O-zPr^110.159.79.156^Chrome Mobile-62^Mobile^Android 4.x^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=tm.com.my&zipcodes=81300
1554800633000^2019-04-08^tieqhbj09^Kj6O-zPr^110.159.79.156^Chrome Mobile-62^Mobile^Android 4.x^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=tm.com.my&zipcodes=81300
1554771340000^2019-04-08^tieqarpfa^KjdkcNGM^124.191.142.198^Edge-18^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36119&domain=bigpond.net.au&zipcodes=2170
1554777639000^2019-04-08^tieqarpfa^KjuwTsFa^123.211.210.50^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36305&domain=bigpond.net.au&zipcodes=4000
1554807913000^2019-04-08^tieqarpfa^Kk-sYCBy^122.107.199.109^Chrome Mobile-67^Mobile^Android 8.x^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=au&region=vic&dma=36207&domain=optusnet.com.au&zipcodes=3151
1554782695000^2019-04-08^tieqhbj09^KmEKlWS_^14.192.210.175^Chrome 58-73^Computer^Windows 7^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&zipcodes=47100
1554782785000^2019-04-08^tieqhbj09^KmEKlWS_^14.192.210.175^Chrome 58-73^Computer^Windows 7^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&zipcodes=47100
1554846434000^2019-04-08^tieqarpfa^KnUWydJ1^220.240.183.230^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=vic&dma=36207&domain=tpgi.com.au&zipcodes=3125
1554781102000^2019-04-08^tieqarpfa^Kna9y-5I^220.239.96.51^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=nsw&dma=36121&domain=optusnet.com.au&zipcodes=2074
1554838514000^2019-04-08^tieqofr37^KniSwVcJ^49.224.230.118^Chrome Mobile-73^Mobile^Android 7.x^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=auk&dma=554001&domain=vf.net.nz&zipcodes=1010
1554838550000^2019-04-08^tieqofr37^KniSwVcJ^49.224.230.118^Chrome Mobile-73^Mobile^Android 7.x^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=auk&dma=554001&domain=vf.net.nz&zipcodes=1010
1554838582000^2019-04-08^tieqofr37^KniSwVcJ^49.224.230.118^Chrome Mobile-73^Mobile^Android 7.x^PMISC_AMP^8941755^22319229^240499085^4890811^112474365^437583391^0^country=nz&region=auk&dma=554001&domain=vf.net.nz&zipcodes=1010
1554777180000^2019-04-08^tieqarpfa^KnjW61QE^120.146.173.95^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36304&domain=bigpond.net.au&zipcodes=4105
1554852411000^2019-04-08^tieqarpfa^Ko7xjcqz^60.224.107.155^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=vic&dma=36207&domain=telstra.com.au&zipcodes=3104
1554782678000^2019-04-08^tieqhbj09^Kr9bdHSn^175.139.228.101^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=eversafe.net&zipcodes=47301
1554807751000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554807751000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554811356000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554811356000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554825778000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554825778000^2019-04-08^tieqarpfa^Kt8wrMXH^103.106.110.242^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463351^4890811^114165272^440153198^0^country=nz&region=auk&dma=554001&domain=calaw.co.nz&zipcodes=1148
1554777807000^2019-04-08^tieqarpfa^KvF-GpHH^203.49.31.97^Internet Explorer 11-11^Computer^Windows 7^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=vic&dma=36212&domain=retracom.com&zipcodes=3168
1554778350000^2019-04-08^tieqarpfa^KvF-GpHH^203.49.31.97^Internet Explorer 11-11^Computer^Windows 7^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=vic&dma=36212&domain=retracom.com&zipcodes=3168
1554808059000^2019-04-08^tieqarpfa^KvOXIDVN^211.26.197.231^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=au&region=vic&dma=36210&domain=iprimus.net.au&zipcodes=3056
1554807606000^2019-04-08^tieqarpfa^KveoCXuV^1.40.198.46^Chrome Mobile-73^Mobile^Android 7.x^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=au&region=nsw&dma=36116&domain=optusnet.com.au&zipcodes=2148
1554768023000^2019-04-08^tieqarpfa^KvyJXWGw^49.181.224.199^Chrome 58-73^Computer^Mac OS X^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=nsw&dma=36117&domain=optusnet.com.au&zipcodes=2049
1554780878000^2019-04-08^tieqhbj09^Kxr6nEe0^118.101.40.225^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=novalogistic.com.my&zipcodes=40460
1554768074000^2019-04-08^tieqarpfa^KyOwMxRD^110.142.201.150^Chrome 58-73^Computer^Windows 8.1^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36312&domain=telstra.net&zipcodes=4740
1554774115000^2019-04-08^tieqarpfa^KyOwMxRD^110.142.201.150^Chrome 58-73^Computer^Windows 8.1^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=qld&dma=36312&domain=telstra.net&zipcodes=4740
1554833832000^2019-04-08^tieqarpfa^KynRaP4r^101.98.74.210^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=nz&region=auk&dma=554001&domain=vocus.co.nz&zipcodes=1148
1554836103000^2019-04-08^tieqofr37^KynRaP4r^101.98.74.210^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8941755^22319229^240492134^4890811^112474365^437490711^0^country=nz&region=auk&dma=554001&domain=vocus.co.nz&zipcodes=1148
1554804088000^2019-04-08^tieqskzxa^L-OJuqqH^118.201.180.2^Chrome Mobile-73^Mobile^Android 6.x^PMISC_AMP^8805309^22378127^241300700^4890811^112950847^438266663^0^country=sg&domain=singtel.com&zipcodes=148943
1554782736000^2019-04-08^tieqc5vt7^L-UR8GbL^115.160.135.3^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8601507^22342351^240830573^4890811^112462623^437785677^0^country=hk&domain=hktb.com&zipcodes=0
1554791599000^2019-04-08^tieqarpfa^L-VVcJze^175.33.134.39^Chrome 58-73^Computer^Mac OS X^PMISC_AMP^8811883^22335041^240480341^4890811^112519106^437514551^0^country=au&region=vic&dma=36212&domain=optusnet.com.au&zipcodes=3171
1554788974000^2019-04-08^tieqhbj09^L-WCc9Bz^42.188.213.102^Chrome Mobile-73^Mobile^Android 8.x^PMISC_AMPv^8941688^22342375^240799539^4890811^112480681^437583331^0^country=my&domain=tm.com.my&zipcodes=88300
1554811518014^2019-04-08^tieqskzxa^L0aPH6qK^138.75.62.68^Chrome Mobile-67^Mobile^Android Mobile^PMISC_AMP^8805309^22378127^241294325^4890811^112950847^438263240^1^country=sg&zipcodes=228211
1554773176000^2019-04-08^tieqhbj09^L0gZy_zx^175.139.145.165^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&domain=zen.com.my&zipcodes=46200
1554808157000^2019-04-08^tieqhbj09^L0k0FaXG^111.221.54.120^Chrome 58-73^Computer^Windows 7^PMISC_AMP^8941688^22342375^240799545^4890811^112480681^437580388^0^country=my&zipcodes=57100
1554834063000^2019-04-08^tieqarpfa^L1CXuZcc^203.40.118.126^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36121&domain=bigpond.com&zipcodes=2074
1554835562000^2019-04-08^tieqarpfa^L1CXuZcc^203.40.118.126^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36121&domain=bigpond.com&zipcodes=2074
1554845284000^2019-04-08^tieqarpfa^L1CXuZcc^203.40.118.126^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36121&domain=bigpond.com&zipcodes=2074
1554812908655^2019-04-08^tieqskzxa^L1D07Dur^115.66.85.91^Chrome Mobile-73^Mobile^Android Mobile^PMISC_AMP^8805309^22378127^241294325^4890811^112950847^438263240^1^country=sg&domain=singnet.com.sg&zipcodes=148943
1554790638000^2019-04-08^tieqarpfa^L1Q23hWk^101.161.145.241^Chrome 58-71^Computer^Windows 8.1^PMISC_AMP^8811883^22335041^240480341^4890811^112519106^437514551^0^country=au&region=nsw&dma=36121&domain=bipond.net.au&zipcodes=2083
1554781114000^2019-04-08^tieqarpfa^L1QvCMWF^103.113.1.254^Chrome 58-73^Computer^Windows 8.1^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=nsw&dma=36117&zipcodes=2000
1554843441000^2019-04-08^tieqarpfa^L27JxENS^58.171.172.68^Chrome 58-73^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=vic&dma=36206&domain=telstra.net&zipcodes=3183
1554808037000^2019-04-08^tieqarpfa^L2Q-zoj6^110.150.152.52^Chrome Mobile-73^Mobile^Android Mobile^PMISC_AMP^8811883^22515664^243463612^4890811^114165272^440152118^0^country=au&region=nsw&dma=36115&domain=telstra.net&zipcodes=2155
1554840525000^2019-04-08^tieqarpfa^L2qnghOb^124.168.7.189^Firefox 53-66^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480020^4890811^112519106^437514548^0^country=au&region=vic&dma=36204&domain=iinet.net.au&zipcodes=3690
1554769202000^2019-04-08^tieqarpfa^L2xhb04K^120.16.153.138^Chrome Mobile-55^Mobile^Android 6.x^PMISC_AMP^8811883^22335041^240480344^4890811^112519106^437517743^0^country=au&region=wa&dma=36503&domain=vodafone.com.au&zipcodes=6000
1554772354000^2019-04-08^tieqarpfa^L3JJt3uV^144.136.250.10^Edge-18^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480341^4890811^112519106^437514551^0^country=au&region=wa&dma=36505&domain=telstra.com.au&zipcodes=6023
1554851056000^2019-04-08^tieqarpfa^L3JJt3uV^144.136.250.10^Edge-18^Computer^Windows 10^PMISC_AMP^8811883^22335041^240480341^4890811^112519106^437514551^0^country=au&region=wa&dma=36505&domain=telstra.com.au&zipcodes=6023
